time_ms,fuel_pressure_psi,chamber_pressure_psi,oxygen_pressure_psi,ducer4_psi,ducer5_psi,ducer6_psi,ducer7_psi,ducer8_psi,thermistor1_C,thermistor2_C,thermistor3_C,thermistor4_C,thermistor5_C,thermistor6_C,loadcell_lbs
670,5,8,1,0,0,0,0,0,0,0,0,0,0,0,0
671,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0
672,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0
673,5,8,1,0,0,0,0,0,0,0,0,0,0,0,0
681,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0
682,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0
683,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0
684,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0
686,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0
688,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0
690,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0
692,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
693,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
694,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0
695,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0
696,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0
698,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0
699,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0
700,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
701,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
702,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
703,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0
704,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0
705,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0
706,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0
707,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0
708,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0
709,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0
716,5,8,7,0,0,0,0,0,0,0,0,0,0,0,0
717,5,9,6,0,0,0,0,0,0,0,0,0,0,0,0
718,5,9,6,0,0,0,0,0,0,0,0,0,0,0,0
719,5,9,6,0,0,0,0,0,0,0,0,0,0,0,0
720,5,9,5,0,0,0,0,0,0,0,0,0,0,0,0
721,5,8,4,0,0,0,0,0,0,0,0,0,0,0,0
723,5,8,4,0,0,0,0,0,0,0,0,0,0,0,0
725,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0
726,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0
728,5,8,3,0,0,0,0,0,0,0,0,0,0,0,0
729,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0
730,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0
731,5,9,2,0,0,0,0,0,0,0,0,0,0,0,0
732,5,9,2,0,0,0,0,0,0,0,0,0,0,0,0
735,5,10,2,0,0,0,0,0,0,0,0,0,0,0,0
737,5,10,2,0,0,0,0,0,0,0,0,0,0,0,0
738,5,9,2,0,0,0,0,0,0,0,0,0,0,0,0
739,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0
741,5,8,3,0,0,0,0,0,0,0,0,0,0,0,0
742,5,8,3,0,0,0,0,0,0,0,0,0,0,0,0
743,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0
744,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0
745,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0
746,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0
754,5,8,3,0,0,0,0,0,0,0,0,0,0,0,0
755,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
756,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
757,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
759,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0
760,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0
762,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0
764,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0
766,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0
767,5,7,5,0,0,0,0,0,0,0,0,0,0,0,0
768,5,7,5,0,0,0,0,0,0,0,0,0,0,0,0
769,5,7,5,0,0,0,0,0,0,0,0,0,0,0,0
770,5,7,5,0,0,0,0,0,0,0,0,0,0,0,0
772,5,7,5,0,0,0,0,0,0,0,0,0,0,0,0
773,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0
774,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0
775,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0
776,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0
777,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0
778,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0
779,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0
780,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
781,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
782,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0
797,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0
799,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0
801,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0
803,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0
804,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0
805,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0
807,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0
809,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0
811,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0
812,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0
813,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0
814,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0
815,5,8,4,0,0,0,0,0,0,0,0,0,0,0,0
816,5,9,4,0,0,0,0,0,0,0,0,0,0,0,0
818,5,9,4,0,0,0,0,0,0,0,0,0,0,0,0
819,5,9,4,0,0,0,0,0,0,0,0,0,0,0,0
820,5,8,4,0,0,0,0,0,0,0,0,0,0,0,0
821,5,8,5,0,0,0,0,0,0,0,0,0,0,0,0
822,5,7,5,0,0,0,0,0,0,0,0,0,0,0,0
823,5,7,5,0,0,0,0,0,0,0,0,0,0,0,0
824,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0
825,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0
826,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
827,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
835,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0
836,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0
837,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0
838,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0
839,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0
841,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
843,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
845,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
846,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
847,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
848,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0
850,5,8,4,0,0,0,0,0,0,0,0,0,0,0,0
852,5,8,4,0,0,0,0,0,0,0,0,0,0,0,0
854,5,8,4,0,0,0,0,0,0,0,0,0,0,0,0
855,5,8,4,0,0,0,0,0,0,0,0,0,0,0,0
856,5,8,4,0,0,0,0,0,0,0,0,0,0,0,0
858,5,8,4,0,0,0,0,0,0,0,0,0,0,0,0
859,5,8,4,0,0,0,0,0,0,0,0,0,0,0,0
861,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0
862,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0
863,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0
864,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
865,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0
866,5,9,2,0,0,0,0,0,0,0,0,0,0,0,0
873,5,8,1,0,0,0,0,0,0,0,0,0,0,0,0
874,5,8,1,0,0,0,0,0,0,0,0,0,0,0,0
875,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
876,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
877,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
878,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
880,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
881,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
882,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
883,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
884,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
886,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0
889,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
891,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0
892,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0
894,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0
895,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0
896,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0
897,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0
898,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0
899,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0
900,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0
901,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
902,5,8,3,0,0,0,0,0,0,0,0,0,0,0,0
915,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
916,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0
918,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0
920,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0
921,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0
923,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0
924,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
926,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
927,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
929,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
931,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
933,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
934,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
935,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
936,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
937,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
938,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
939,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
941,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
942,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
943,4,6,2,0,0,0,0,0,0,0,0,0,0,0,0
944,4,6,2,0,0,0,0,0,0,0,0,0,0,0,0
945,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0
946,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0
953,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
954,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0
955,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0
956,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0
957,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0
959,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0
961,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0
963,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0
965,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0
966,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0
968,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0
969,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
971,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
972,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
973,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
974,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
975,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
976,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0
978,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0
979,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
980,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
981,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
982,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
983,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0
991,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0
992,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0
993,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0
994,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0
996,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0
997,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0
999,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
1001,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
1002,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
1003,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
1004,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
1005,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
1007,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
1010,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
1012,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
1013,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
1014,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
1015,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0
1017,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0
1018,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0
1019,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0
1020,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0
1021,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0
1022,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0
1029,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0
1030,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1031,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0
1032,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0
1034,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
1035,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
1037,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0
1038,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0
1041,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0
1043,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0
1044,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0
1045,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0
1047,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0
1049,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0
1050,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0
1051,5,8,3,0,0,0,0,0,0,0,0,0,0,0,0
1052,5,8,3,0,0,0,0,0,0,0,0,0,0,0,0
1053,5,8,3,0,0,0,0,0,0,0,0,0,0,0,0
1054,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0
1055,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0
1056,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0
1057,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0
1058,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0
1059,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0
1066,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0
1067,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0
1068,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0
1070,5,7,5,0,0,0,0,0,0,0,0,0,0,0,0
1071,5,7,5,0,0,0,0,0,0,0,0,0,0,0,0
1072,5,7,5,0,0,0,0,0,0,0,0,0,0,0,0
1074,5,7,5,0,0,0,0,0,0,0,0,0,0,0,0
1075,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0
1076,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0
1077,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0
1078,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
1079,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
1080,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
1081,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0
1082,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0
1083,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0
1084,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0
1085,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0
1087,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0
1088,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0
1089,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0
1090,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0
1091,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0
1092,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0
1107,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0
1108,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0
1110,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
1111,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
1112,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
1114,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
1116,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
1117,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
1119,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
1120,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
1121,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0
1123,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0
1124,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0
1126,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0
1127,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0
1128,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0
1129,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0
1130,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0
1132,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0
1133,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0
1134,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0
1135,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
1136,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
1137,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0
1145,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
1146,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0
1147,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0
1148,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
1150,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
1152,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
1154,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
1155,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
1156,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0
1157,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0
1158,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0
1160,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0
1161,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0
1162,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
1164,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
1166,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
1167,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
1168,5,8,1,0,0,0,0,0,0,0,0,0,0,0,0
1169,5,9,1,0,0,0,0,0,0,0,0,0,0,0,0
1170,5,9,1,0,0,0,0,0,0,0,0,0,0,0,0
1171,5,9,1,0,0,0,0,0,0,0,0,0,0,0,0
1172,5,9,1,0,0,0,0,0,0,0,0,0,0,0,0
1173,5,9,1,0,0,0,0,0,0,0,0,0,0,0,0
1174,5,8,1,0,0,0,0,0,0,0,0,0,0,0,0
1189,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
1190,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
1191,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0
1194,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0
1195,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0
1196,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0
1198,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0
1200,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0
1202,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
1204,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
1205,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
1206,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
1208,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0
1209,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0
1210,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0
1211,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0
1212,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0
1213,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0
1214,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0
1215,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
1216,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
1217,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
1218,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
1219,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0
1221,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0
1222,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0
1224,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0
1225,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0
1226,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0
1227,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0
1229,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0
1230,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
1231,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0
1233,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0
1234,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0
1236,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0
1237,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0
1239,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0
1240,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0
1241,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0
1242,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0
1243,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0
1245,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0
1246,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0
1247,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
1248,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
1249,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
1250,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
1259,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0
1260,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0
1261,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0
1263,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0
1265,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0
1267,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0
1269,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0
1270,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0
1271,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0
1273,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0
1274,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
1276,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
1278,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0
1279,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0
1280,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0
1281,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0
1282,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
1283,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
1285,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
1286,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0
1287,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0
1288,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0
1289,5,7,5,0,0,0,0,0,0,0,0,0,0,0,0
1290,5,7,5,0,0,0,0,0,0,0,0,0,0,0,0
1297,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0
1298,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0
1299,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0
1300,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
1301,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
1302,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
1304,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0
1306,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0
1307,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0
1308,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
1310,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
1311,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0
1312,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0
1313,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0
1316,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0
1317,5,8,5,0,0,0,0,0,0,0,0,0,0,0,0
1318,5,9,5,0,0,0,0,0,0,0,0,0,0,0,0
1319,5,10,5,0,0,0,0,0,0,0,0,0,0,0,0
1320,5,10,5,0,0,0,0,0,0,0,0,0,0,0,0
1321,5,10,4,0,0,0,0,0,0,0,0,0,0,0,0
1322,5,10,3,0,0,0,0,0,0,0,0,0,0,0,0
1323,5,10,3,0,0,0,0,0,0,0,0,0,0,0,0
1324,5,9,2,0,0,0,0,0,0,0,0,0,0,0,0
1325,5,9,2,0,0,0,0,0,0,0,0,0,0,0,0
1332,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0
1333,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0
1334,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0
1335,5,8,1,0,0,0,0,0,0,0,0,0,0,0,0
1337,5,8,1,0,0,0,0,0,0,0,0,0,0,0,0
1339,5,8,1,0,0,0,0,0,0,0,0,0,0,0,0
1341,5,8,1,0,0,0,0,0,0,0,0,0,0,0,0
1342,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0
1343,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0
1344,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0
1345,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0
1346,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0
1348,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0
1350,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
