time_ms,fuel_pressure_psi,chamber_pressure_psi,oxygen_pressure_psi,ducer4_psi,ducer5_psi,ducer6_psi,ducer7_psi,ducer8_psi,thermistor1_C,thermistor2_C,thermistor3_C,thermistor4_C,thermistor5_C,thermistor6_C,loadcell_lbs
2918,195,2,66,0,0,0,0,0,0,0,0,0,0,0,0
2919,195,2,66,0,0,0,0,0,0,0,0,0,0,0,0
2920,195,2,65,0,0,0,0,0,0,0,0,0,0,0,0
2921,195,2,64,0,0,0,0,0,0,0,0,0,0,0,0
2922,195,3,64,0,0,0,0,0,0,0,0,0,0,0,0
2923,195,3,64,0,0,0,0,0,0,0,0,0,0,0,0
2924,196,4,63,0,0,0,0,0,0,0,0,0,0,0,0
2925,196,4,63,0,0,0,0,0,0,0,0,0,0,0,0
2926,196,4,63,0,0,0,0,0,0,0,0,0,0,0,0
2933,197,3,65,0,0,0,0,0,0,0,0,0,0,0,0
2934,198,3,65,0,0,0,0,0,0,0,0,0,0,0,0
2935,198,3,66,0,0,0,0,0,0,0,0,0,0,0,0
2936,198,3,67,0,0,0,0,0,0,0,0,0,0,0,0
2937,198,3,67,0,0,0,0,0,0,0,0,0,0,0,0
2939,198,3,68,0,0,0,0,0,0,0,0,0,0,0,0
2941,198,4,68,0,0,0,0,0,0,0,0,0,0,0,0
2943,198,4,67,0,0,0,0,0,0,0,0,0,0,0,0
2945,198,4,67,0,0,0,0,0,0,0,0,0,0,0,0
2946,198,4,66,0,0,0,0,0,0,0,0,0,0,0,0
2947,198,4,66,0,0,0,0,0,0,0,0,0,0,0,0
2949,198,4,66,0,0,0,0,0,0,0,0,0,0,0,0
2951,198,4,65,0,0,0,0,0,0,0,0,0,0,0,0
2953,198,5,65,0,0,0,0,0,0,0,0,0,0,0,0
2954,198,5,65,0,0,0,0,0,0,0,0,0,0,0,0
2955,197,5,65,0,0,0,0,0,0,0,0,0,0,0,0
2956,197,5,65,0,0,0,0,0,0,0,0,0,0,0,0
2957,197,6,65,0,0,0,0,0,0,0,0,0,0,0,0
2958,197,6,65,0,0,0,0,0,0,0,0,0,0,0,0
2959,196,6,65,0,0,0,0,0,0,0,0,0,0,0,0
2960,196,6,65,0,0,0,0,0,0,0,0,0,0,0,0
2961,196,5,66,0,0,0,0,0,0,0,0,0,0,0,0
2962,196,5,66,0,0,0,0,0,0,0,0,0,0,0,0
2963,196,4,67,0,0,0,0,0,0,0,0,0,0,0,0
2979,195,5,66,0,0,0,0,0,0,0,0,0,0,0,0
2981,195,4,67,0,0,0,0,0,0,0,0,0,0,0,0
2982,195,4,67,0,0,0,0,0,0,0,0,0,0,0,0
2983,195,4,67,0,0,0,0,0,0,0,0,0,0,0,0
2985,195,4,67,0,0,0,0,0,0,0,0,0,0,0,0
2987,195,4,68,0,0,0,0,0,0,0,0,0,0,0,0
2989,195,5,68,0,0,0,0,0,0,0,0,0,0,0,0
2991,195,5,68,0,0,0,0,0,0,0,0,0,0,0,0
2992,195,5,68,0,0,0,0,0,0,0,0,0,0,0,0
2993,195,5,67,0,0,0,0,0,0,0,0,0,0,0,0
2994,195,4,67,0,0,0,0,0,0,0,0,0,0,0,0
2995,195,4,67,0,0,0,0,0,0,0,0,0,0,0,0
2997,195,4,66,0,0,0,0,0,0,0,0,0,0,0,0
2998,194,3,65,0,0,0,0,0,0,0,0,0,0,0,0
2999,194,3,65,0,0,0,0,0,0,0,0,0,0,0,0
3000,194,3,64,0,0,0,0,0,0,0,0,0,0,0,0
3001,194,2,64,0,0,0,0,0,0,0,0,0,0,0,0
3002,193,2,64,0,0,0,0,0,0,0,0,0,0,0,0
3003,193,2,64,0,0,0,0,0,0,0,0,0,0,0,0
3004,193,2,64,0,0,0,0,0,0,0,0,0,0,0,0
3005,192,3,64,0,0,0,0,0,0,0,0,0,0,0,0
3006,192,4,64,0,0,0,0,0,0,0,0,0,0,0,0
3007,192,5,64,0,0,0,0,0,0,0,0,0,0,0,0
3008,192,5,64,0,0,0,0,0,0,0,0,0,0,0,0
3016,192,3,65,0,0,0,0,0,0,0,0,0,0,0,0
3017,192,3,65,0,0,0,0,0,0,0,0,0,0,0,0
3018,192,2,65,0,0,0,0,0,0,0,0,0,0,0,0
3019,193,2,65,0,0,0,0,0,0,0,0,0,0,0,0
3021,193,2,66,0,0,0,0,0,0,0,0,0,0,0,0
3022,193,2,65,0,0,0,0,0,0,0,0,0,0,0,0
3024,193,3,65,0,0,0,0,0,0,0,0,0,0,0,0
3026,194,3,65,0,0,0,0,0,0,0,0,0,0,0,0
3027,194,3,65,0,0,0,0,0,0,0,0,0,0,0,0
3029,195,2,65,0,0,0,0,0,0,0,0,0,0,0,0
3030,195,2,64,0,0,0,0,0,0,0,0,0,0,0,0
3031,195,2,64,0,0,0,0,0,0,0,0,0,0,0,0
3033,195,2,64,0,0,0,0,0,0,0,0,0,0,0,0
3035,196,3,64,0,0,0,0,0,0,0,0,0,0,0,0
3037,196,3,65,0,0,0,0,0,0,0,0,0,0,0,0
3038,196,4,65,0,0,0,0,0,0,0,0,0,0,0,0
3039,197,4,65,0,0,0,0,0,0,0,0,0,0,0,0
3040,197,5,65,0,0,0,0,0,0,0,0,0,0,0,0
3041,197,5,66,0,0,0,0,0,0,0,0,0,0,0,0
3042,197,5,66,0,0,0,0,0,0,0,0,0,0,0,0
3043,197,5,67,0,0,0,0,0,0,0,0,0,0,0,0
3044,197,4,67,0,0,0,0,0,0,0,0,0,0,0,0
3045,197,4,68,0,0,0,0,0,0,0,0,0,0,0,0
3046,196,3,68,0,0,0,0,0,0,0,0,0,0,0,0
3064,195,4,67,0,0,0,0,0,0,0,0,0,0,0,0
3065,195,4,67,0,0,0,0,0,0,0,0,0,0,0,0
3066,196,5,67,0,0,0,0,0,0,0,0,0,0,0,0
3067,196,5,67,0,0,0,0,0,0,0,0,0,0,0,0
3069,196,5,68,0,0,0,0,0,0,0,0,0,0,0,0
3071,196,6,67,0,0,0,0,0,0,0,0,0,0,0,0
3073,196,6,67,0,0,0,0,0,0,0,0,0,0,0,0
3075,196,6,67,0,0,0,0,0,0,0,0,0,0,0,0
3076,196,6,67,0,0,0,0,0,0,0,0,0,0,0,0
3077,196,5,66,0,0,0,0,0,0,0,0,0,0,0,0
3078,196,5,66,0,0,0,0,0,0,0,0,0,0,0,0
3079,195,4,66,0,0,0,0,0,0,0,0,0,0,0,0
3081,195,4,65,0,0,0,0,0,0,0,0,0,0,0,0
3082,194,3,65,0,0,0,0,0,0,0,0,0,0,0,0
3083,194,3,65,0,0,0,0,0,0,0,0,0,0,0,0
3084,193,3,65,0,0,0,0,0,0,0,0,0,0,0,0
3085,193,2,64,0,0,0,0,0,0,0,0,0,0,0,0
3086,193,2,64,0,0,0,0,0,0,0,0,0,0,0,0
3087,192,2,64,0,0,0,0,0,0,0,0,0,0,0,0
3088,192,2,63,0,0,0,0,0,0,0,0,0,0,0,0
3089,192,3,63,0,0,0,0,0,0,0,0,0,0,0,0
3090,192,3,63,0,0,0,0,0,0,0,0,0,0,0,0
3091,192,4,63,0,0,0,0,0,0,0,0,0,0,0,0
3092,192,4,63,0,0,0,0,0,0,0,0,0,0,0,0
3099,192,4,68,0,0,0,0,0,0,0,0,0,0,0,0
3100,192,3,68,0,0,0,0,0,0,0,0,0,0,0,0
3101,192,3,69,0,0,0,0,0,0,0,0,0,0,0,0
3102,192,2,69,0,0,0,0,0,0,0,0,0,0,0,0
3104,192,2,68,0,0,0,0,0,0,0,0,0,0,0,0
3106,192,2,68,0,0,0,0,0,0,0,0,0,0,0,0
3108,192,2,67,0,0,0,0,0,0,0,0,0,0,0,0
3109,193,2,67,0,0,0,0,0,0,0,0,0,0,0,0
3110,193,2,67,0,0,0,0,0,0,0,0,0,0,0,0
3111,193,2,66,0,0,0,0,0,0,0,0,0,0,0,0
3113,193,3,66,0,0,0,0,0,0,0,0,0,0,0,0
3114,193,3,66,0,0,0,0,0,0,0,0,0,0,0,0
3116,193,4,66,0,0,0,0,0,0,0,0,0,0,0,0
3117,193,4,66,0,0,0,0,0,0,0,0,0,0,0,0
3118,193,4,66,0,0,0,0,0,0,0,0,0,0,0,0
3119,193,4,66,0,0,0,0,0,0,0,0,0,0,0,0
3120,192,4,66,0,0,0,0,0,0,0,0,0,0,0,0
3121,192,3,66,0,0,0,0,0,0,0,0,0,0,0,0
3139,193,5,66,0,0,0,0,0,0,0,0,0,0,0,0
3141,194,5,66,0,0,0,0,0,0,0,0,0,0,0,0
3142,194,5,66,0,0,0,0,0,0,0,0,0,0,0,0
3144,194,5,67,0,0,0,0,0,0,0,0,0,0,0,0
3145,194,4,67,0,0,0,0,0,0,0,0,0,0,0,0
3146,194,4,67,0,0,0,0,0,0,0,0,0,0,0,0
3149,194,4,67,0,0,0,0,0,0,0,0,0,0,0,0
3151,194,4,67,0,0,0,0,0,0,0,0,0,0,0,0
3152,194,4,67,0,0,0,0,0,0,0,0,0,0,0,0
3154,194,5,67,0,0,0,0,0,0,0,0,0,0,0,0
3156,194,5,67,0,0,0,0,0,0,0,0,0,0,0,0
3157,194,6,67,0,0,0,0,0,0,0,0,0,0,0,0
3159,194,6,66,0,0,0,0,0,0,0,0,0,0,0,0
3160,194,6,66,0,0,0,0,0,0,0,0,0,0,0,0
3161,193,6,66,0,0,0,0,0,0,0,0,0,0,0,0
3162,193,5,65,0,0,0,0,0,0,0,0,0,0,0,0
3163,193,5,65,0,0,0,0,0,0,0,0,0,0,0,0
3164,192,4,64,0,0,0,0,0,0,0,0,0,0,0,0
3166,192,4,64,0,0,0,0,0,0,0,0,0,0,0,0
3167,191,3,64,0,0,0,0,0,0,0,0,0,0,0,0
3168,191,3,64,0,0,0,0,0,0,0,0,0,0,0,0
3169,191,2,64,0,0,0,0,0,0,0,0,0,0,0,0
3170,191,2,63,0,0,0,0,0,0,0,0,0,0,0,0
3171,190,2,63,0,0,0,0,0,0,0,0,0,0,0,0
3173,190,2,63,0,0,0,0,0,0,0,0,0,0,0,0
3174,190,3,64,0,0,0,0,0,0,0,0,0,0,0,0
3175,190,3,65,0,0,0,0,0,0,0,0,0,0,0,0
3176,190,4,65,0,0,0,0,0,0,0,0,0,0,0,0
3177,190,4,67,0,0,0,0,0,0,0,0,0,0,0,0
3178,190,4,68,0,0,0,0,0,0,0,0,0,0,0,0
3179,190,4,69,0,0,0,0,0,0,0,0,0,0,0,0
3180,190,4,69,0,0,0,0,0,0,0,0,0,0,0,0
3181,190,3,70,0,0,0,0,0,0,0,0,0,0,0,0
3182,190,3,70,0,0,0,0,0,0,0,0,0,0,0,0
3184,190,3,70,0,0,0,0,0,0,0,0,0,0,0,0
3185,191,4,70,0,0,0,0,0,0,0,0,0,0,0,0
3187,191,4,70,0,0,0,0,0,0,0,0,0,0,0,0
3189,192,5,69,0,0,0,0,0,0,0,0,0,0,0,0
3190,192,5,69,0,0,0,0,0,0,0,0,0,0,0,0
3191,192,6,68,0,0,0,0,0,0,0,0,0,0,0,0
3192,192,6,67,0,0,0,0,0,0,0,0,0,0,0,0
3193,192,6,67,0,0,0,0,0,0,0,0,0,0,0,0
3194,192,6,66,0,0,0,0,0,0,0,0,0,0,0,0
3195,191,5,65,0,0,0,0,0,0,0,0,0,0,0,0
3196,191,5,65,0,0,0,0,0,0,0,0,0,0,0,0
3197,191,4,65,0,0,0,0,0,0,0,0,0,0,0,0
3198,191,4,64,0,0,0,0,0,0,0,0,0,0,0,0
3199,190,3,64,0,0,0,0,0,0,0,0,0,0,0,0
3206,190,3,66,0,0,0,0,0,0,0,0,0,0,0,0
3207,190,3,66,0,0,0,0,0,0,0,0,0,0,0,0
3208,190,4,67,0,0,0,0,0,0,0,0,0,0,0,0
3209,189,4,67,0,0,0,0,0,0,0,0,0,0,0,0
3210,189,4,68,0,0,0,0,0,0,0,0,0,0,0,0
3211,189,4,68,0,0,0,0,0,0,0,0,0,0,0,0
3213,189,4,67,0,0,0,0,0,0,0,0,0,0,0,0
3214,190,3,67,0,0,0,0,0,0,0,0,0,0,0,0
3216,190,3,66,0,0,0,0,0,0,0,0,0,0,0,0
3217,190,3,66,0,0,0,0,0,0,0,0,0,0,0,0
3219,190,3,65,0,0,0,0,0,0,0,0,0,0,0,0
3220,191,3,65,0,0,0,0,0,0,0,0,0,0,0,0
3222,191,3,64,0,0,0,0,0,0,0,0,0,0,0,0
3223,191,4,64,0,0,0,0,0,0,0,0,0,0,0,0
3224,191,5,65,0,0,0,0,0,0,0,0,0,0,0,0
3225,191,5,65,0,0,0,0,0,0,0,0,0,0,0,0
3227,191,5,65,0,0,0,0,0,0,0,0,0,0,0,0
3228,191,5,65,0,0,0,0,0,0,0,0,0,0,0,0
3229,191,4,66,0,0,0,0,0,0,0,0,0,0,0,0
3230,191,4,66,0,0,0,0,0,0,0,0,0,0,0,0
3231,191,4,67,0,0,0,0,0,0,0,0,0,0,0,0
3232,191,3,67,0,0,0,0,0,0,0,0,0,0,0,0
3233,191,3,68,0,0,0,0,0,0,0,0,0,0,0,0
3234,190,2,69,0,0,0,0,0,0,0,0,0,0,0,0
3252,190,3,64,0,0,0,0,0,0,0,0,0,0,0,0
3253,190,3,64,0,0,0,0,0,0,0,0,0,0,0,0
3254,190,3,64,0,0,0,0,0,0,0,0,0,0,0,0
3255,190,3,64,0,0,0,0,0,0,0,0,0,0,0,0
3257,190,3,64,0,0,0,0,0,0,0,0,0,0,0,0
3259,190,3,64,0,0,0,0,0,0,0,0,0,0,0,0
3261,190,2,64,0,0,0,0,0,0,0,0,0,0,0,0
3263,190,2,65,0,0,0,0,0,0,0,0,0,0,0,0
3264,190,2,65,0,0,0,0,0,0,0,0,0,0,0,0
3266,190,3,65,0,0,0,0,0,0,0,0,0,0,0,0
3267,190,3,65,0,0,0,0,0,0,0,0,0,0,0,0
3268,190,3,65,0,0,0,0,0,0,0,0,0,0,0,0
3269,190,3,65,0,0,0,0,0,0,0,0,0,0,0,0
3270,190,3,65,0,0,0,0,0,0,0,0,0,0,0,0
3271,189,3,65,0,0,0,0,0,0,0,0,0,0,0,0
3272,189,3,64,0,0,0,0,0,0,0,0,0,0,0,0
3273,188,4,64,0,0,0,0,0,0,0,0,0,0,0,0
3274,188,4,64,0,0,0,0,0,0,0,0,0,0,0,0
3275,187,5,64,0,0,0,0,0,0,0,0,0,0,0,0
3276,187,5,64,0,0,0,0,0,0,0,0,0,0,0,0
3277,187,5,64,0,0,0,0,0,0,0,0,0,0,0,0
3278,187,5,64,0,0,0,0,0,0,0,0,0,0,0,0
3279,187,5,64,0,0,0,0,0,0,0,0,0,0,0,0
3280,187,5,64,0,0,0,0,0,0,0,0,0,0,0,0
3294,187,6,67,0,0,0,0,0,0,0,0,0,0,0,0
3295,188,6,67,0,0,0,0,0,0,0,0,0,0,0,0
3296,188,6,67,0,0,0,0,0,0,0,0,0,0,0,0
3298,188,5,66,0,0,0,0,0,0,0,0,0,0,0,0
3299,189,5,66,0,0,0,0,0,0,0,0,0,0,0,0
3300,189,5,65,0,0,0,0,0,0,0,0,0,0,0,0
3301,190,5,65,0,0,0,0,0,0,0,0,0,0,0,0
3302,190,5,64,0,0,0,0,0,0,0,0,0,0,0,0
3304,191,5,65,0,0,0,0,0,0,0,0,0,0,0,0
3306,191,5,65,0,0,0,0,0,0,0,0,0,0,0,0
3308,191,5,66,0,0,0,0,0,0,0,0,0,0,0,0
3310,192,5,67,0,0,0,0,0,0,0,0,0,0,0,0
3311,192,4,68,0,0,0,0,0,0,0,0,0,0,0,0
3312,192,4,69,0,0,0,0,0,0,0,0,0,0,0,0
3313,192,4,69,0,0,0,0,0,0,0,0,0,0,0,0
3314,191,3,70,0,0,0,0,0,0,0,0,0,0,0,0
3315,191,3,70,0,0,0,0,0,0,0,0,0,0,0,0
3316,190,3,70,0,0,0,0,0,0,0,0,0,0,0,0
3317,190,3,70,0,0,0,0,0,0,0,0,0,0,0,0
3318,190,3,70,0,0,0,0,0,0,0,0,0,0,0,0
3319,189,3,69,0,0,0,0,0,0,0,0,0,0,0,0
3320,189,3,69,0,0,0,0,0,0,0,0,0,0,0,0
3321,188,3,68,0,0,0,0,0,0,0,0,0,0,0,0
3322,188,3,67,0,0,0,0,0,0,0,0,0,0,0,0
3340,187,4,66,0,0,0,0,0,0,0,0,0,0,0,0
3341,188,5,66,0,0,0,0,0,0,0,0,0,0,0,0
3342,188,5,67,0,0,0,0,0,0,0,0,0,0,0,0
3343,188,5,67,0,0,0,0,0,0,0,0,0,0,0,0
3345,188,5,67,0,0,0,0,0,0,0,0,0,0,0,0
3347,188,5,67,0,0,0,0,0,0,0,0,0,0,0,0
3349,188,5,67,0,0,0,0,0,0,0,0,0,0,0,0
3351,189,4,67,0,0,0,0,0,0,0,0,0,0,0,0
3352,189,4,67,0,0,0,0,0,0,0,0,0,0,0,0
3353,189,4,67,0,0,0,0,0,0,0,0,0,0,0,0
3354,189,3,66,0,0,0,0,0,0,0,0,0,0,0,0
3355,189,3,66,0,0,0,0,0,0,0,0,0,0,0,0
3357,189,3,65,0,0,0,0,0,0,0,0,0,0,0,0
3358,188,3,65,0,0,0,0,0,0,0,0,0,0,0,0
3359,188,3,65,0,0,0,0,0,0,0,0,0,0,0,0
3360,188,3,64,0,0,0,0,0,0,0,0,0,0,0,0
3361,188,3,64,0,0,0,0,0,0,0,0,0,0,0,0
3362,188,3,64,0,0,0,0,0,0,0,0,0,0,0,0
3363,187,2,64,0,0,0,0,0,0,0,0,0,0,0,0
3364,187,2,64,0,0,0,0,0,0,0,0,0,0,0,0
3365,187,2,64,0,0,0,0,0,0,0,0,0,0,0,0
3366,187,2,64,0,0,0,0,0,0,0,0,0,0,0,0
3367,186,2,65,0,0,0,0,0,0,0,0,0,0,0,0
3368,186,2,65,0,0,0,0,0,0,0,0,0,0,0,0
3376,185,3,68,0,0,0,0,0,0,0,0,0,0,0,0
3377,185,3,67,0,0,0,0,0,0,0,0,0,0,0,0
3378,185,3,67,0,0,0,0,0,0,0,0,0,0,0,0
3379,185,3,66,0,0,0,0,0,0,0,0,0,0,0,0
3380,186,3,65,0,0,0,0,0,0,0,0,0,0,0,0
3381,186,3,65,0,0,0,0,0,0,0,0,0,0,0,0
3383,186,3,65,0,0,0,0,0,0,0,0,0,0,0,0
3385,186,3,65,0,0,0,0,0,0,0,0,0,0,0,0
3387,187,3,65,0,0,0,0,0,0,0,0,0,0,0,0
3388,187,3,65,0,0,0,0,0,0,0,0,0,0,0,0
3389,187,3,65,0,0,0,0,0,0,0,0,0,0,0,0
3390,187,4,65,0,0,0,0,0,0,0,0,0,0,0,0
3392,187,4,66,0,0,0,0,0,0,0,0,0,0,0,0
3393,187,5,66,0,0,0,0,0,0,0,0,0,0,0,0
3394,188,5,67,0,0,0,0,0,0,0,0,0,0,0,0
3395,188,5,68,0,0,0,0,0,0,0,0,0,0,0,0
3396,188,4,69,0,0,0,0,0,0,0,0,0,0,0,0
3397,188,4,69,0,0,0,0,0,0,0,0,0,0,0,0
3412,186,4,64,0,0,0,0,0,0,0,0,0,0,0,0
3414,186,4,65,0,0,0,0,0,0,0,0,0,0,0,0
3415,186,4,66,0,0,0,0,0,0,0,0,0,0,0,0
3416,187,4,66,0,0,0,0,0,0,0,0,0,0,0,0
3417,187,4,67,0,0,0,0,0,0,0,0,0,0,0,0
3418,187,4,66,0,0,0,0,0,0,0,0,0,0,0,0
3419,187,3,66,0,0,0,0,0,0,0,0,0,0,0,0
3420,187,3,67,0,0,0,0,0,0,0,0,0,0,0,0
3421,187,3,67,0,0,0,0,0,0,0,0,0,0,0,0
3423,187,3,67,0,0,0,0,0,0,0,0,0,0,0,0
3424,187,3,67,0,0,0,0,0,0,0,0,0,0,0,0
3426,188,3,66,0,0,0,0,0,0,0,0,0,0,0,0
3428,188,3,65,0,0,0,0,0,0,0,0,0,0,0,0
3429,188,3,65,0,0,0,0,0,0,0,0,0,0,0,0
3430,188,3,64,0,0,0,0,0,0,0,0,0,0,0,0
3431,187,3,64,0,0,0,0,0,0,0,0,0,0,0,0
3432,187,3,63,0,0,0,0,0,0,0,0,0,0,0,0
3433,187,3,63,0,0,0,0,0,0,0,0,0,0,0,0
3435,187,3,63,0,0,0,0,0,0,0,0,0,0,0,0
3436,186,3,64,0,0,0,0,0,0,0,0,0,0,0,0
3437,186,4,64,0,0,0,0,0,0,0,0,0,0,0,0
3438,186,4,64,0,0,0,0,0,0,0,0,0,0,0,0
3439,186,4,64,0,0,0,0,0,0,0,0,0,0,0,0
3440,186,4,65,0,0,0,0,0,0,0,0,0,0,0,0
3447,185,4,65,0,0,0,0,0,0,0,0,0,0,0,0
3448,185,4,65,0,0,0,0,0,0,0,0,0,0,0,0
3449,185,3,65,0,0,0,0,0,0,0,0,0,0,0,0
3450,185,3,66,0,0,0,0,0,0,0,0,0,0,0,0
3451,185,3,66,0,0,0,0,0,0,0,0,0,0,0,0
3452,185,3,66,0,0,0,0,0,0,0,0,0,0,0,0
3454,185,3,66,0,0,0,0,0,0,0,0,0,0,0,0
3456,185,3,66,0,0,0,0,0,0,0,0,0,0,0,0
3458,185,3,65,0,0,0,0,0,0,0,0,0,0,0,0
3459,186,3,65,0,0,0,0,0,0,0,0,0,0,0,0
3460,186,3,66,0,0,0,0,0,0,0,0,0,0,0,0
3461,186,3,65,0,0,0,0,0,0,0,0,0,0,0,0
3463,186,3,65,0,0,0,0,0,0,0,0,0,0,0,0
3464,186,3,65,0,0,0,0,0,0,0,0,0,0,0,0
3465,186,3,65,0,0,0,0,0,0,0,0,0,0,0,0
3466,186,3,65,0,0,0,0,0,0,0,0,0,0,0,0
3467,186,3,65,0,0,0,0,0,0,0,0,0,0,0,0
3468,186,3,64,0,0,0,0,0,0,0,0,0,0,0,0
3469,185,3,64,0,0,0,0,0,0,0,0,0,0,0,0
3470,185,2,64,0,0,0,0,0,0,0,0,0,0,0,0
3471,185,2,64,0,0,0,0,0,0,0,0,0,0,0,0
3472,185,3,64,0,0,0,0,0,0,0,0,0,0,0,0
3473,184,3,64,0,0,0,0,0,0,0,0,0,0,0,0
3474,184,4,64,0,0,0,0,0,0,0,0,0,0,0,0
3481,184,4,69,0,0,0,0,0,0,0,0,0,0,0,0
3482,184,4,69,0,0,0,0,0,0,0,0,0,0,0,0
3483,185,3,68,0,0,0,0,0,0,0,0,0,0,0,0
3484,185,3,68,0,0,0,0,0,0,0,0,0,0,0,0
3485,185,3,68,0,0,0,0,0,0,0,0,0,0,0,0
3487,185,3,67,0,0,0,0,0,0,0,0,0,0,0,0
3489,185,3,67,0,0,0,0,0,0,0,0,0,0,0,0
3491,185,3,66,0,0,0,0,0,0,0,0,0,0,0,0
3493,186,3,66,0,0,0,0,0,0,0,0,0,0,0,0
3494,186,3,65,0,0,0,0,0,0,0,0,0,0,0,0
3496,186,4,65,0,0,0,0,0,0,0,0,0,0,0,0
3498,186,4,65,0,0,0,0,0,0,0,0,0,0,0,0
3500,186,4,66,0,0,0,0,0,0,0,0,0,0,0,0
3502,187,4,66,0,0,0,0,0,0,0,0,0,0,0,0
3503,187,3,67,0,0,0,0,0,0,0,0,0,0,0,0
3504,187,3,67,0,0,0,0,0,0,0,0,0,0,0,0
3505,187,3,68,0,0,0,0,0,0,0,0,0,0,0,0
3506,187,3,68,0,0,0,0,0,0,0,0,0,0,0,0
3507,187,4,68,0,0,0,0,0,0,0,0,0,0,0,0
3508,186,4,68,0,0,0,0,0,0,0,0,0,0,0,0
3509,186,4,68,0,0,0,0,0,0,0,0,0,0,0,0
3510,186,4,67,0,0,0,0,0,0,0,0,0,0,0,0
3511,186,4,67,0,0,0,0,0,0,0,0,0,0,0,0
3512,185,3,66,0,0,0,0,0,0,0,0,0,0,0,0
3527,185,5,66,0,0,0,0,0,0,0,0,0,0,0,0
3528,185,5,67,0,0,0,0,0,0,0,0,0,0,0,0
3529,186,5,67,0,0,0,0,0,0,0,0,0,0,0,0
3531,186,5,68,0,0,0,0,0,0,0,0,0,0,0,0
3532,186,4,68,0,0,0,0,0,0,0,0,0,0,0,0
3533,186,4,69,0,0,0,0,0,0,0,0,0,0,0,0
3534,186,4,69,0,0,0,0,0,0,0,0,0,0,0,0
3535,186,4,69,0,0,0,0,0,0,0,0,0,0,0,0
3537,186,4,69,0,0,0,0,0,0,0,0,0,0,0,0
3539,187,5,68,0,0,0,0,0,0,0,0,0,0,0,0
3541,187,5,68,0,0,0,0,0,0,0,0,0,0,0,0
3542,187,5,67,0,0,0,0,0,0,0,0,0,0,0,0
3543,187,5,67,0,0,0,0,0,0,0,0,0,0,0,0
3544,186,5,67,0,0,0,0,0,0,0,0,0,0,0,0
3546,186,5,67,0,0,0,0,0,0,0,0,0,0,0,0
3547,186,5,66,0,0,0,0,0,0,0,0,0,0,0,0
3548,186,5,66,0,0,0,0,0,0,0,0,0,0,0,0
3549,186,4,66,0,0,0,0,0,0,0,0,0,0,0,0
3550,186,4,65,0,0,0,0,0,0,0,0,0,0,0,0
3551,185,3,65,0,0,0,0,0,0,0,0,0,0,0,0
3552,185,3,65,0,0,0,0,0,0,0,0,0,0,0,0
3553,185,3,64,0,0,0,0,0,0,0,0,0,0,0,0
3554,185,2,64,0,0,0,0,0,0,0,0,0,0,0,0
3555,184,2,64,0,0,0,0,0,0,0,0,0,0,0,0
3570,184,3,66,0,0,0,0,0,0,0,0,0,0,0,0
3572,184,3,65,0,0,0,0,0,0,0,0,0,0,0,0
3574,184,4,65,0,0,0,0,0,0,0,0,0,0,0,0
3575,185,4,65,0,0,0,0,0,0,0,0,0,0,0,0
3576,185,4,65,0,0,0,0,0,0,0,0,0,0,0,0
3578,185,4,65,0,0,0,0,0,0,0,0,0,0,0,0
3580,186,4,65,0,0,0,0,0,0,0,0,0,0,0,0
3582,186,4,65,0,0,0,0,0,0,0,0,0,0,0,0
3583,186,4,66,0,0,0,0,0,0,0,0,0,0,0,0
3584,186,4,66,0,0,0,0,0,0,0,0,0,0,0,0
3585,186,3,67,0,0,0,0,0,0,0,0,0,0,0,0
3586,185,3,67,0,0,0,0,0,0,0,0,0,0,0,0
3588,185,3,68,0,0,0,0,0,0,0,0,0,0,0,0
3589,185,3,68,0,0,0,0,0,0,0,0,0,0,0,0
3590,185,4,67,0,0,0,0,0,0,0,0,0,0,0,0
3591,185,4,67,0,0,0,0,0,0,0,0,0,0,0,0
3592,184,5,67,0,0,0,0,0,0,0,0,0,0,0,0
3593,184,5,66,0,0,0,0,0,0,0,0,0,0,0,0
3595,184,5,66,0,0,0,0,0,0,0,0,0,0,0,0
3596,184,4,66,0,0,0,0,0,0,0,0,0,0,0,0
3597,184,4,65,0,0,0,0,0,0,0,0,0,0,0,0
3598,183,4,65,0,0,0,0,0,0,0,0,0,0,0,0
3599,183,4,65,0,0,0,0,0,0,0,0,0,0,0,0
3600,183,3,65,0,0,0,0,0,0,0,0,0,0,0,0
3608,182,3,65,0,0,0,0,0,0,0,0,0,0,0,0
3609,183,3,66,0,0,0,0,0,0,0,0,0,0,0,0
3610,183,4,67,0,0,0,0,0,0,0,0,0,0,0,0
3612,183,4,67,0,0,0,0,0,0,0,0,0,0,0,0
3614,183,4,68,0,0,0,0,0,0,0,0,0,0,0,0
3616,184,4,68,0,0,0,0,0,0,0,0,0,0,0,0
3618,184,4,67,0,0,0,0,0,0,0,0,0,0,0,0
3619,184,4,67,0,0,0,0,0,0,0,0,0,0,0,0
3620,184,3,67,0,0,0,0,0,0,0,0,0,0,0,0
3621,185,4,66,0,0,0,0,0,0,0,0,0,0,0,0
3622,185,4,66,0,0,0,0,0,0,0,0,0,0,0,0
3623,184,5,66,0,0,0,0,0,0,0,0,0,0,0,0
3625,184,6,66,0,0,0,0,0,0,0,0,0,0,0,0
3626,184,6,66,0,0,0,0,0,0,0,0,0,0,0,0
3627,184,6,67,0,0,0,0,0,0,0,0,0,0,0,0
