8297749,0,0,0,0
8297799,0,2,0,0
8297849,0,0,0,0
8297899,2,0,0,0
8297949,0,4,0,0
8297999,0,0,0,0
8298049,0,0,0,0
8298099,0,0,0,0
8298149,0,0,2,0
8298199,0,0,0,0
8298249,0,0,0,0
8298299,4,0,0,0
8298349,0,0,0,0
8298399,93,2,28,0
8298449,48,10,54,0
8298499,179,63,65,0
8298549,216,63,73,0
8298599,222,81,60,0
8298649,218,79,67,0
8298699,216,65,77,0
8298749,216,75,81,0
8298799,214,73,81,0
8298849,226,63,73,0
8298899,226,69,71,0
8298949,228,67,77,0
8298999,214,79,85,0
8299049,214,67,79,0
8299099,230,65,67,0
8299149,224,56,75,0
8299199,218,60,79,0
8299249,210,58,73,0
8299299,238,52,71,0
8299349,230,54,65,0
8299399,222,63,69,0
8299449,214,63,73,0
8299499,212,81,73,0
8299549,214,75,71,0
8299599,228,75,73,0
8299649,218,75,77,0
8299699,216,69,75,0
8299749,218,71,60,0
8299799,222,52,65,0
8299849,218,56,75,0
8299899,220,65,63,0
8299949,228,81,54,0
8299999,214,71,67,0
8300049,206,77,63,0
8300099,204,87,69,0
8300149,216,65,71,0
8300199,218,65,63,0
8300249,224,67,54,0
8300299,224,56,54,0
8300349,222,65,48,0
8300399,224,54,56,0
8300449,220,67,60,0
8300499,222,50,56,0
8300549,208,50,56,0
8300599,218,54,48,0
8300649,222,50,50,0
8300699,228,67,54,0
8300749,222,56,60,0
8300799,214,56,60,0
8300849,224,44,56,0
8300899,212,69,56,0
8300949,212,56,63,0
