591629,0,4,0,0
591659,0,0,0,0
591689,0,0,0,0
591719,0,0,0,0
591749,0,0,0,0
591779,0,0,0,0
591809,0,0,6,0
591839,0,0,0,0
591869,0,0,0,0
591899,0,0,0,0
591929,0,0,0,0
591959,0,0,0,0
591989,0,0,0,0
592019,0,0,0,0
592049,0,0,0,0
592079,0,0,0,0
592109,0,0,0,0
592139,2,0,0,0
592169,0,0,0,0
592199,0,2,0,0
592229,0,0,0,0
592259,0,0,0,0
592289,0,0,0,0
592319,0,0,0,0
592349,0,10,0,0
592379,0,0,0,0
592409,0,0,2,0
592439,0,0,0,0
592469,0,0,0,0
592499,0,0,0,0
592529,0,0,0,0
592559,0,0,0,0
592589,0,0,0,0
592619,0,0,0,0
592649,0,8,0,0
592679,0,0,0,0
592709,0,0,2,0
592739,0,0,0,0
592769,0,0,0,0
592799,0,0,0,0
592829,0,0,0,0
592859,0,0,0,0
592889,0,0,0,0
592919,0,0,0,0
592950,0,0,0,0
592979,0,0,0,0
593009,0,0,4,0
593039,0,0,0,0
593069,0,0,0,0
593099,0,0,0,0
593129,0,0,0,0
593159,0,0,0,0
593189,0,0,0,0
593219,0,6,0,0
593249,2,0,0,0
593279,0,0,4,0
593309,0,0,0,0
593339,0,0,0,0
593369,0,4,0,0
593399,0,0,0,0
593429,0,0,0,0
593459,0,0,0,0
593489,0,0,0,0
593519,0,0,0,0
593549,0,0,0,0
593579,0,0,0,0
593609,0,0,0,0
593639,2,0,0,0
593669,0,0,0,0
593699,0,0,0,0
593729,0,0,0,0
593759,0,0,0,0
593789,0,0,0,0
593819,0,0,0,0
593849,0,0,0,0
593879,0,0,2,0
593909,0,0,0,0
593939,0,0,0,0
593969,0,0,0,0
593999,0,0,0,0
594029,0,0,0,0
594059,0,0,0,0
594089,0,0,0,0
594119,0,0,0,0
594149,0,0,8,0
594179,0,0,0,0
594209,0,0,0,0
594239,0,6,0,0
594269,0,0,0,0
594299,0,0,0,0
594329,2,0,0,0
594359,12,0,79,0
594389,24,16,127,0
594419,159,179,153,0
594449,163,264,163,0
594479,171,284,185,0
594509,169,288,198,1
594539,173,278,188,1
594569,171,274,185,1
594599,177,262,198,1
594629,188,258,183,1
594659,190,242,194,1
594689,185,248,192,1
594719,192,222,194,1
594749,173,226,206,1
594779,175,224,202,1
594809,188,226,183,1
594839,179,218,198,1
594869,181,212,192,1
594899,171,206,196,1
594929,183,200,190,1
594959,179,200,198,1
594989,173,188,200,1
595019,171,196,196,1
595049,177,198,208,1
595079,194,196,183,1
595109,171,206,192,1
595139,188,198,177,1
595169,175,185,200,1
595199,188,179,190,1
595229,181,185,194,1
595259,188,183,177,1
595289,181,175,192,1
595319,188,183,181,1
595349,173,188,200,1
595379,181,177,196,1
595409,196,171,179,1
595439,192,177,196,1
595469,192,167,181,1
595499,192,177,179,1
595529,177,177,198,1
595559,188,177,185,1
595589,171,177,185,1
595619,190,181,190,1
595649,173,179,202,1
595679,177,175,200,1
595709,196,161,190,1
595739,188,192,179,1
595769,177,179,196,1
595799,190,169,192,1
595829,181,175,190,1
595859,188,165,194,1
595889,183,167,194,1
595919,192,173,192,1
595949,183,173,192,1
595979,183,175,202,1
596009,175,169,194,1
596039,190,171,194,1
596069,196,165,183,1
596099,192,173,185,1
596129,173,139,188,0
596159,192,165,169,0
596189,190,149,179,1
596219,194,137,181,0
596249,175,137,190,0
596279,183,121,167,0
596309,188,153,157,0
596339,175,167,163,1
596369,175,147,179,0
596399,190,141,179,0
596429,173,149,181,0
596459,185,149,175,1
596489,173,141,190,1
596519,185,151,185,0
596549,183,165,200,1
596579,183,171,185,1
596609,198,163,194,1
596639,190,167,183,1
596669,181,165,194,1
596699,177,188,175,1
596729,177,161,198,1
596759,183,159,196,1
596789,179,177,190,1
596819,185,165,190,1
596849,177,173,200,1
596879,171,171,198,1
596909,192,159,183,1
596939,181,171,183,1
596969,175,169,198,1
596999,188,161,188,1
597029,183,145,177,0
597059,175,125,167,0
597089,175,103,165,0
597119,173,135,167,0
597149,175,111,173,0
597179,173,79,153,0
597209,185,81,149,0
597239,192,79,139,0
597269,183,103,155,0
597299,179,107,145,0
597329,175,131,167,0
597359,179,121,161,0
597389,177,115,173,0
597419,177,113,171,0
597449,175,107,153,0
597479,171,123,161,0
597509,179,107,157,0
597539,177,95,145,0
597569,173,125,151,0
597599,171,123,159,0
597629,169,105,121,0
597659,153,60,67,0
597689,139,40,34,0
597719,123,16,18,0
597749,101,6,4,0
597779,97,0,0,0
597809,87,0,0,0
597839,77,2,0,0
597869,67,0,0,0
597899,60,0,0,0
597929,48,0,0,0
597959,46,0,0,0
597989,46,0,0,0
598019,34,0,0,0
598049,34,0,0,0
598079,24,0,0,0
598109,32,0,0,0
598139,30,0,0,0
598169,26,0,0,0
598199,20,0,0,0
598229,18,0,0,0
598259,24,0,0,0
598289,14,6,0,0
598319,14,0,0,0
598349,20,0,0,0
598379,10,0,0,0
598409,6,0,0,0
598439,12,0,0,0
598469,8,0,0,0
598499,6,0,0,0
598529,0,0,0,0
598559,0,0,0,0
598589,2,0,0,0
598619,0,0,2,0
598649,4,0,0,0
598679,0,0,0,0
