2724210,230,208,236,3
2724239,254,190,234,3
2724269,248,216,216,3
2724299,244,210,220,3
2724329,248,220,220,3
2724359,246,214,218,3
2724389,248,192,234,3
2724419,238,194,238,3
2724449,232,212,234,3
2724479,234,214,244,3
2724509,238,208,238,3
2724539,234,204,228,3
2724569,244,192,238,3
2724599,234,212,236,3
2724629,250,190,234,3
2724659,234,202,222,3
2724689,234,202,232,3
2724719,242,200,236,3
2724749,234,210,234,3
2724779,246,212,224,3
2724809,246,181,230,3
2724839,252,200,228,3
2724869,242,192,228,3
2724899,246,208,218,3
2724929,244,200,216,3
2724959,238,210,216,3
2724989,242,210,226,3
2725019,250,198,236,3
2725049,230,210,220,3
2725079,232,192,238,3
2725109,240,212,216,3
2725139,254,200,220,3
2725169,246,216,230,3
2725199,242,196,218,3
2725229,242,200,234,3
2725259,248,200,224,3
2725289,254,196,228,3
2725319,242,222,214,3
2725349,250,185,242,3
2725379,246,192,238,3
2725409,236,212,214,3
2725439,238,183,212,2
2725469,246,137,196,1
2725499,222,155,192,1
2725529,230,121,185,0
2725559,240,125,196,0
2725589,238,129,169,0
2725619,234,101,185,0
2725649,232,155,188,0
2725679,228,135,210,1
2725709,244,129,198,1
2725739,236,145,192,1
2725769,224,117,183,0
2725799,224,141,179,0
2725829,234,141,188,1
2725859,236,119,185,0
2725889,234,143,175,0
2725919,230,161,202,1
2725949,232,145,204,1
2725979,238,159,198,1
2726009,234,163,190,1
2726039,232,151,196,1
2726069,234,133,161,1
2726099,210,85,93,0
2726129,183,50,48,0
2726159,169,28,20,0
2726189,147,14,6,0
2726219,121,8,4,0
2726249,105,0,0,0
2726279,101,0,0,0
2726309,95,0,0,0
2726339,89,0,0,0
2726369,73,0,0,0
2726399,67,0,0,0
2726429,56,4,0,0
2726459,52,0,0,0
2726489,50,0,0,0
2726519,44,0,0,0
2726549,38,0,0,0
2726579,34,0,0,0
2726609,28,0,0,0
2726639,30,0,0,0
2726669,28,4,0,0
2726699,20,2,0,0
2726729,20,0,0,0
2726759,10,0,0,0
2726789,14,0,0,0
2726819,10,0,4,0
2726849,8,4,0,0
2726879,4,0,0,0
2726909,6,0,0,0
2726939,10,0,0,0
2726969,2,4,0,0
2726999,4,0,0,0
2727029,2,0,0,0
2727059,2,0,0,0
2727089,0,0,0,0
2727119,0,10,0,0
2727149,0,0,0,0
2727179,0,0,0,0
2727209,0,0,0,0
2727239,0,0,0,0
2727269,0,0,0,0
2727299,0,0,0,0
2727329,0,0,0,0
2727359,0,0,0,0
2727389,2,2,0,0
2727419,0,0,6,0
2727449,0,0,0,0
2727479,0,0,0,0
2727509,0,0,0,0
2727539,0,0,0,0
2727569,0,0,0,0
2727599,0,0,0,0
2727629,0,0,0,0
2727659,0,0,0,0
2727689,0,0,0,0
2727719,2,0,2,0
2727749,0,0,0,0
2727779,0,0,0,0
2727809,0,4,0,0
2727839,0,0,0,0
2727869,0,0,0,0
2727899,0,2,0,0
2727929,0,2,2,0
2727959,0,0,0,0
2727989,0,0,0,0
2728019,0,0,0,0
2728049,0,0,0,0
2728079,0,0,0,0
2728109,0,0,0,0
2728139,2,0,0,0
2728169,0,0,0,0
2728199,0,0,0,0
2728229,0,6,0,0
2728259,0,0,0,0
2728289,0,0,0,0
2728319,0,0,0,0
2728349,0,4,0,0
2728379,0,0,0,0
2728409,0,0,0,0
2728439,0,0,0,0
2728469,0,0,0,0
2728499,0,2,0,0
2728529,0,0,0,0
2728559,0,0,0,0
2728589,0,0,0,0
2728619,0,0,0,0
2728649,0,2,0,0
2728679,0,0,0,0
2728709,0,0,0,0
2728739,0,0,0,0
2728769,0,2,0,0
2728799,0,0,0,0
2728829,0,0,0,0
2728859,0,0,0,0
2728889,0,0,6,0
2728919,0,0,0,0
2728949,0,0,0,0
2728979,0,2,0,0
2729009,0,0,0,0
2729039,0,0,0,0
2729069,0,0,0,0
2729099,0,0,0,0
2729129,0,0,0,0
2729159,0,2,0,0
2729189,0,6,0,0
2729219,0,0,0,0
2729249,0,0,0,0
2729279,0,0,0,0
2729309,0,2,0,0
2729339,0,0,0,0
2729369,0,0,0,0
2729399,0,0,0,0
2729429,0,0,0,0
2729459,0,0,8,0
2729489,0,0,0,0
2729519,0,0,0,0
2729549,0,0,0,0
2729579,0,0,0,0
2729609,0,2,0,0
2729639,0,0,0,0
2729669,0,0,0,0
2729699,0,0,0,0
2729729,0,0,0,0
2729759,0,0,0,0
2729789,0,0,0,0
2729819,0,0,0,0
2729849,2,0,0,0
2729879,0,0,0,0
2729909,0,0,0,0
2729939,0,0,0,0
2729969,0,0,0,0
2729999,0,0,0,0
2730029,0,0,0,0
2730059,0,0,2,0
2730089,2,0,0,0
2730119,0,0,0,0
2730149,0,0,0,0
2730179,0,0,0,0
2730209,0,0,0,0
2730239,4,0,0,0
2730269,0,0,0,0
2730299,0,4,0,0
2730329,0,0,0,0
2730359,0,0,6,0
2730389,4,0,0,0
2730419,0,2,0,0
2730449,0,0,0,0
2730479,0,0,0,0
2730509,0,0,0,0
2730539,0,0,0,0
2730569,0,8,0,0
2730599,0,0,0,0
2730629,0,0,0,0
2730659,0,0,8,0
2730689,0,0,0,0
2730719,0,2,0,0
2730749,0,0,0,0
2730779,0,0,0,0
2730809,0,0,0,0
2730839,0,2,0,0
2730869,0,0,0,0
2730899,0,0,0,0
2730929,0,0,4,0
2730959,0,0,0,0
2730989,0,6,0,0
2731019,0,0,0,0
2731049,0,0,0,0
2731079,0,0,0,0
2731109,0,0,0,0
2731139,0,0,0,0
2731169,0,0,0,0
2731199,0,0,0,0
2731229,0,0,0,0
2731259,0,2,4,0
2731289,0,0,0,0
2731319,0,0,0,0
2731349,0,0,0,0
2731379,0,0,0,0
2731409,0,2,0,0
2731439,0,0,0,0
2731469,0,0,0,0
2731499,0,0,0,0
2731529,0,0,4,0
2731559,0,0,0,0
2731589,0,0,0,0
2731619,0,0,0,0
2731649,0,0,0,0
2731679,0,0,0,0
2731709,0,0,0,0
2731739,0,0,0,0
2731769,0,0,0,0
2731799,0,0,0,0
2731829,0,2,0,0
2731859,0,0,0,0
2731889,0,0,0,0
2731919,2,0,0,0
2731949,0,6,0,0
2731979,0,0,0,0
2732009,0,0,0,0
2732039,0,0,0,0
2732069,0,0,0,0
2732099,0,0,0,0
2732129,0,0,0,0
2732159,0,0,0,0
2732189,4,0,0,0
2732219,0,2,0,0
2732249,0,0,0,0
2732279,0,0,0,0
2732309,0,0,0,0
2732339,0,0,0,0
2732369,0,4,0,0
2732399,0,0,0,0
2732429,0,0,0,0
2732459,0,0,0,0
2732489,0,0,0,0
2732519,0,0,0,0
2732549,0,0,0,0
2732579,0,0,0,0
2732609,0,0,0,0
2732639,0,6,0,0
2732669,0,0,0,0
2732699,0,0,4,0
2732729,0,0,0,0
2732759,0,0,0,0
2732789,2,0,0,0
2732819,0,0,0,0
2732849,2,0,0,0
2732879,0,0,0,0
2732909,0,2,0,0
2732939,0,0,0,0
2732969,0,0,0,0
2732999,0,0,0,0
2733029,0,0,0,0
2733059,0,4,0,0
2733089,0,0,0,0
