time_ms,fuel_pressure_psi,chamber_pressure_psi,oxygen_pressure_psi,ducer4_psi,ducer5_psi,ducer6_psi,ducer7_psi,ducer8_psi,thermistor1_C,thermistor2_C,thermistor3_C,thermistor4_C,thermistor5_C,thermistor6_C,loadcell_lbs
59001,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0
59002,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0
59003,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0
59004,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
59005,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0
59006,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0
59007,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
59008,5,5,6,0,0,0,0,0,0,0,0,0,0,0,0
59009,5,5,6,0,0,0,0,0,0,0,0,0,0,0,0
59010,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0
59011,5,7,6,0,0,0,0,0,0,0,0,0,0,0,0
59012,5,8,6,0,0,0,0,0,0,0,0,0,0,0,0
59013,5,8,6,0,0,0,0,0,0,0,0,0,0,0,0
59032,5,8,3,0,0,0,0,0,0,0,0,0,0,0,0
59033,5,8,4,0,0,0,0,0,0,0,0,0,0,0,0
59035,5,8,4,0,0,0,0,0,0,0,0,0,0,0,0
59036,5,7,5,0,0,0,0,0,0,0,0,0,0,0,0
59037,5,7,5,0,0,0,0,0,0,0,0,0,0,0,0
59038,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0
59051,5,8,1,0,0,0,0,0,0,0,0,0,0,0,0
59052,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0
59053,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0
59054,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
59055,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0
59056,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0
59057,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0
59058,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
59059,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0
59060,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0
59061,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0
59062,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0
59063,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0
59064,5,7,5,0,0,0,0,0,0,0,0,0,0,0,0
59065,5,7,5,0,0,0,0,0,0,0,0,0,0,0,0
59066,5,7,5,0,0,0,0,0,0,0,0,0,0,0,0
59067,5,7,5,0,0,0,0,0,0,0,0,0,0,0,0
59068,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0
59069,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0
59070,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0
59071,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0
59073,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0
59074,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
59075,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
59077,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
59078,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
59079,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
59080,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
59081,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0
59083,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0
59084,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0
59085,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0
59086,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
59087,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0
59088,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0
59089,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0
59091,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0
59092,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0
59093,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0
59095,5,7,5,0,0,0,0,0,0,0,0,0,0,0,0
59096,5,8,5,0,0,0,0,0,0,0,0,0,0,0,0
59097,5,8,4,0,0,0,0,0,0,0,0,0,0,0,0
59098,5,8,4,0,0,0,0,0,0,0,0,0,0,0,0
59099,5,8,3,0,0,0,0,0,0,0,0,0,0,0,0
59100,5,8,3,0,0,0,0,0,0,0,0,0,0,0,0
59101,5,8,3,0,0,0,0,0,0,0,0,0,0,0,0
59102,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
59103,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
59104,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
59105,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
59106,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
59107,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
59108,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0
59109,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0
59128,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
59129,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0
59130,5,8,1,0,0,0,0,0,0,0,0,0,0,0,0
59131,5,8,1,0,0,0,0,0,0,0,0,0,0,0,0
59132,5,8,1,0,0,0,0,0,0,0,0,0,0,0,0
59134,5,9,1,0,0,0,0,0,0,0,0,0,0,0,0
59135,5,9,2,0,0,0,0,0,0,0,0,0,0,0,0
59136,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0
59137,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0
59138,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
59139,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
59140,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
59161,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0
59163,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0
59164,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0
59165,5,8,1,0,0,0,0,0,0,0,0,0,0,0,0
59166,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0
59167,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0
59168,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0
59169,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0
59170,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0
59171,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0
59172,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0
59173,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0
59174,5,7,5,0,0,0,0,0,0,0,0,0,0,0,0
59175,5,7,5,0,0,0,0,0,0,0,0,0,0,0,0
59177,5,7,5,0,0,0,0,0,0,0,0,0,0,0,0
59178,5,7,5,0,0,0,0,0,0,0,0,0,0,0,0
59179,5,8,5,0,0,0,0,0,0,0,0,0,0,0,0
59180,5,8,5,0,0,0,0,0,0,0,0,0,0,0,0
59181,5,9,4,0,0,0,0,0,0,0,0,0,0,0,0
59182,4,9,4,0,0,0,0,0,0,0,0,0,0,0,0
59183,4,9,3,0,0,0,0,0,0,0,0,0,0,0,0
59184,5,8,3,0,0,0,0,0,0,0,0,0,0,0,0
59185,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0
59186,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
59187,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0
59188,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0
59189,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0
59190,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0
59191,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0
59192,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0
59193,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0
59194,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
59195,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
59196,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0
59197,5,8,4,0,0,0,0,0,0,0,0,0,0,0,0
59198,5,8,5,0,0,0,0,0,0,0,0,0,0,0,0
59199,5,9,5,0,0,0,0,0,0,0,0,0,0,0,0
59200,5,9,5,0,0,0,0,0,0,0,0,0,0,0,0
59201,5,9,6,0,0,0,0,0,0,0,0,0,0,0,0
59202,5,8,6,0,0,0,0,0,0,0,0,0,0,0,0
59203,5,8,5,0,0,0,0,0,0,0,0,0,0,0,0
59204,5,8,5,0,0,0,0,0,0,0,0,0,0,0,0
59217,5,8,1,0,0,0,0,0,0,0,0,0,0,0,0
59218,5,8,1,0,0,0,0,0,0,0,0,0,0,0,0
59219,5,8,1,0,0,0,0,0,0,0,0,0,0,0,0
59220,5,8,1,0,0,0,0,0,0,0,0,0,0,0,0
59221,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
59222,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0
59229,5,7,6,0,0,0,0,0,0,0,0,0,0,0,0
59230,5,7,6,0,0,0,0,0,0,0,0,0,0,0,0
59231,5,7,5,0,0,0,0,0,0,0,0,0,0,0,0
59232,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0
59233,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0
59234,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0
59241,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0
59242,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0
59243,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0
59244,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0
59245,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0
59246,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0
59247,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0
59248,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0
59249,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
59250,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0
59251,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0
59252,5,7,5,0,0,0,0,0,0,0,0,0,0,0,0
59259,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
59260,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
59261,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0
59262,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0
59264,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0
59265,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
59266,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
59267,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
59268,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
59269,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
59270,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0
59271,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0
59273,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0
59274,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
59275,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
59276,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0
59277,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0
59278,5,8,4,0,0,0,0,0,0,0,0,0,0,0,0
59279,5,8,5,0,0,0,0,0,0,0,0,0,0,0,0
59280,5,8,5,0,0,0,0,0,0,0,0,0,0,0,0
59282,5,8,5,0,0,0,0,0,0,0,0,0,0,0,0
59283,5,9,5,0,0,0,0,0,0,0,0,0,0,0,0
59284,5,8,5,0,0,0,0,0,0,0,0,0,0,0,0
59285,5,8,5,0,0,0,0,0,0,0,0,0,0,0,0
59286,5,8,5,0,0,0,0,0,0,0,0,0,0,0,0
59287,5,7,5,0,0,0,0,0,0,0,0,0,0,0,0
59288,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0
59289,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0
59290,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0
59291,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
59292,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
59294,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0
59295,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0
59296,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0
59297,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0
59298,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0
59299,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0
59300,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0
59302,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0
59303,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0
59304,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0
59305,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
59306,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0
59307,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0
59308,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0
59309,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0
59310,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0
59311,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0
59312,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0
59313,5,7,5,0,0,0,0,0,0,0,0,0,0,0,0
59314,5,8,5,0,0,0,0,0,0,0,0,0,0,0,0
59315,5,8,4,0,0,0,0,0,0,0,0,0,0,0,0
59316,5,8,4,0,0,0,0,0,0,0,0,0,0,0,0
59317,5,8,3,0,0,0,0,0,0,0,0,0,0,0,0
59336,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0
59337,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0
59338,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0
59339,5,5,6,0,0,0,0,0,0,0,0,0,0,0,0
59340,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
59341,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
59342,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
59343,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0
59345,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0
59346,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0
59347,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
59348,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0
59361,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0
59362,5,7,5,0,0,0,0,0,0,0,0,0,0,0,0
59363,5,7,6,0,0,0,0,0,0,0,0,0,0,0,0
59364,5,7,6,0,0,0,0,0,0,0,0,0,0,0,0
59365,5,8,6,0,0,0,0,0,0,0,0,0,0,0,0
59366,5,8,6,0,0,0,0,0,0,0,0,0,0,0,0
59367,5,8,5,0,0,0,0,0,0,0,0,0,0,0,0
59368,5,8,5,0,0,0,0,0,0,0,0,0,0,0,0
59369,5,8,5,0,0,0,0,0,0,0,0,0,0,0,0
59370,5,7,5,0,0,0,0,0,0,0,0,0,0,0,0
59371,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0
59372,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0
59373,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0
59375,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
59376,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
59377,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
59378,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
59379,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
59381,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
59382,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
59383,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
59384,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
59385,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0
59386,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0
59387,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0
59388,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0
59389,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
59390,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
59391,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
59392,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
59393,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
59394,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
59395,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
59396,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0
59397,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0
59398,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0
59399,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
59400,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
59401,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
59402,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
59404,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
59405,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
59406,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
59407,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
59408,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
59409,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
59410,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
59412,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0
59413,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0
59414,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0
59415,5,7,5,0,0,0,0,0,0,0,0,0,0,0,0
59416,5,8,5,0,0,0,0,0,0,0,0,0,0,0,0
59417,5,8,6,0,0,0,0,0,0,0,0,0,0,0,0
59418,5,8,7,0,0,0,0,0,0,0,0,0,0,0,0
59437,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0
59438,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
59439,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
59440,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0
59442,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0
59443,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0
59444,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0
59446,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0
59447,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0
59448,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
59449,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
59450,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0
59451,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0
59452,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0
59453,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0
59454,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0
59455,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0
59456,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0
59469,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0
59470,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0
59471,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0
59472,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0
59473,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
59474,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
59482,5,8,3,0,0,0,0,0,0,0,0,0,0,0,0
59484,5,8,3,0,0,0,0,0,0,0,0,0,0,0,0
59485,5,8,3,0,0,0,0,0,0,0,0,0,0,0,0
59486,5,8,3,0,0,0,0,0,0,0,0,0,0,0,0
59487,5,8,4,0,0,0,0,0,0,0,0,0,0,0,0
59488,5,8,4,0,0,0,0,0,0,0,0,0,0,0,0
59489,4,8,4,0,0,0,0,0,0,0,0,0,0,0,0
59490,4,8,3,0,0,0,0,0,0,0,0,0,0,0,0
59491,4,7,3,0,0,0,0,0,0,0,0,0,0,0,0
59492,4,7,3,0,0,0,0,0,0,0,0,0,0,0,0
59493,4,7,2,0,0,0,0,0,0,0,0,0,0,0,0
59494,4,7,2,0,0,0,0,0,0,0,0,0,0,0,0
59495,4,7,3,0,0,0,0,0,0,0,0,0,0,0,0
59496,5,8,3,0,0,0,0,0,0,0,0,0,0,0,0
59498,5,8,4,0,0,0,0,0,0,0,0,0,0,0,0
59499,5,9,4,0,0,0,0,0,0,0,0,0,0,0,0
59501,5,9,5,0,0,0,0,0,0,0,0,0,0,0,0
59502,5,9,5,0,0,0,0,0,0,0,0,0,0,0,0
59504,5,9,5,0,0,0,0,0,0,0,0,0,0,0,0
59505,5,8,5,0,0,0,0,0,0,0,0,0,0,0,0
59506,5,8,4,0,0,0,0,0,0,0,0,0,0,0,0
59507,5,8,3,0,0,0,0,0,0,0,0,0,0,0,0
59508,5,8,3,0,0,0,0,0,0,0,0,0,0,0,0
59509,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
59510,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
59511,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0
59512,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0
59513,5,8,1,0,0,0,0,0,0,0,0,0,0,0,0
59514,5,8,1,0,0,0,0,0,0,0,0,0,0,0,0
59515,5,9,1,0,0,0,0,0,0,0,0,0,0,0,0
59516,5,9,1,0,0,0,0,0,0,0,0,0,0,0,0
59517,5,9,1,0,0,0,0,0,0,0,0,0,0,0,0
59518,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0
59519,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0
59520,5,8,1,0,0,0,0,0,0,0,0,0,0,0,0
59521,5,8,1,0,0,0,0,0,0,0,0,0,0,0,0
59522,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0
59523,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
59524,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0
59525,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0
59526,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0
59527,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0
59540,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
59541,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0
59542,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0
59543,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0
59544,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0
59546,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
59547,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0
59548,5,8,1,0,0,0,0,0,0,0,0,0,0,0,0
59549,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0
59550,5,8,3,0,0,0,0,0,0,0,0,0,0,0,0
59551,5,8,4,0,0,0,0,0,0,0,0,0,0,0,0
59552,5,8,4,0,0,0,0,0,0,0,0,0,0,0,0
59553,5,7,5,0,0,0,0,0,0,0,0,0,0,0,0
59554,5,7,5,0,0,0,0,0,0,0,0,0,0,0,0
59555,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0
59556,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0
59557,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
59558,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
59565,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
59566,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
59567,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0
59568,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0
59569,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0
59570,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
59572,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0
59573,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0
59574,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0
59575,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0
59576,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
59577,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
59578,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0
59579,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0
59580,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0
59581,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0
59583,5,7,5,0,0,0,0,0,0,0,0,0,0,0,0
59584,5,7,5,0,0,0,0,0,0,0,0,0,0,0,0
59591,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
59592,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0
59593,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0
59594,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
59595,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
59596,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
59597,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
59598,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0
59599,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0
59600,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0
59602,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0
59603,5,8,1,0,0,0,0,0,0,0,0,0,0,0,0
59605,5,8,1,0,0,0,0,0,0,0,0,0,0,0,0
59606,5,9,2,0,0,0,0,0,0,0,0,0,0,0,0
59607,5,9,2,0,0,0,0,0,0,0,0,0,0,0,0
59608,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0
59609,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0
59610,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
59635,5,8,5,0,0,0,0,0,0,0,0,0,0,0,0
59636,5,8,6,0,0,0,0,0,0,0,0,0,0,0,0
59637,5,8,6,0,0,0,0,0,0,0,0,0,0,0,0
59638,5,8,6,0,0,0,0,0,0,0,0,0,0,0,0
59639,5,7,6,0,0,0,0,0,0,0,0,0,0,0,0
59640,5,7,5,0,0,0,0,0,0,0,0,0,0,0,0
59642,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0
59644,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0
59645,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0
59646,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0
59647,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0
59648,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0
59649,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
59651,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
59652,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0
59654,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0
59655,5,8,1,0,0,0,0,0,0,0,0,0,0,0,0
59656,5,8,1,0,0,0,0,0,0,0,0,0,0,0,0
59657,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0
59658,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0
59659,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
59660,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0
59661,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0
59663,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0
59664,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0
59665,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0
59666,5,7,6,0,0,0,0,0,0,0,0,0,0,0,0
59667,5,7,6,0,0,0,0,0,0,0,0,0,0,0,0
59668,5,7,5,0,0,0,0,0,0,0,0,0,0,0,0
