30377,5,5,6,0,0,0,0,0,0,0,0,0,0,0,0
30378,5,5,7,0,0,0,0,0,0,0,0,0,0,0,0
30380,5,5,7,0,0,0,0,0,0,0,0,0,0,0,0
30381,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0
30382,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0
30383,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0
30384,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0
30385,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0
30393,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0
30394,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
30395,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0
30397,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0
30398,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0
30400,5,7,5,0,0,0,0,0,0,0,0,0,0,0,0
30402,5,7,5,0,0,0,0,0,0,0,0,0,0,0,0
30403,5,7,5,0,0,0,0,0,0,0,0,0,0,0,0
30404,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0
30405,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0
30407,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0
30408,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
30410,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
30411,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0
30412,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0
30413,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
30414,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
30415,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0
30416,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0
30417,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0
30418,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0
30419,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0
30420,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0
30421,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0
30428,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0
30429,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0
30430,5,5,6,0,0,0,0,0,0,0,0,0,0,0,0
30431,5,6,7,0,0,0,0,0,0,0,0,0,0,0,0
30432,5,6,7,0,0,0,0,0,0,0,0,0,0,0,0
30433,5,6,7,0,0,0,0,0,0,0,0,0,0,0,0
30435,5,6,7,0,0,0,0,0,0,0,0,0,0,0,0
30437,5,6,7,0,0,0,0,0,0,0,0,0,0,0,0
30439,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0
30440,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0
30441,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0
30443,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0
30445,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0
30446,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0
30447,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0
30448,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0
30449,5,8,3,0,0,0,0,0,0,0,0,0,0,0,0
30450,5,8,3,0,0,0,0,0,0,0,0,0,0,0,0
30452,5,8,3,0,0,0,0,0,0,0,0,0,0,0,0
30453,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0
30454,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0
30455,5,7,5,0,0,0,0,0,0,0,0,0,0,0,0
30456,5,7,6,0,0,0,0,0,0,0,0,0,0,0,0
30457,5,6,7,0,0,0,0,0,0,0,0,0,0,0,0
30464,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0
30465,5,7,5,0,0,0,0,0,0,0,0,0,0,0,0
30466,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0
30467,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0
30469,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0
30471,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
30473,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
30475,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
30476,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0
30477,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0
30479,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0
30481,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0
30484,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0
30485,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0
30486,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0
30487,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0
30488,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
30489,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
30491,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
30492,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
30493,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
30494,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
30495,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0
30496,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0
30503,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0
30504,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0
30505,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0
30506,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0
30508,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0
30510,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
30512,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
30514,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
30515,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0
30516,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0
30517,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0
30519,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
30520,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
30521,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
30522,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
30523,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
30524,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
30525,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0
30526,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0
30527,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0
30528,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0
30529,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0
30530,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0
30531,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0
30538,5,7,5,0,0,0,0,0,0,0,0,0,0,0,0
30539,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0
30540,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0
30541,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
30543,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
30545,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
30547,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0
30548,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0
30549,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0
30550,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
30551,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
30552,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0
30553,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0
30554,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0
30555,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0
30556,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0
30558,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0
30560,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0
30562,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0
30563,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
30564,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0
30565,5,7,7,0,0,0,0,0,0,0,0,0,0,0,0
30566,5,7,7,0,0,0,0,0,0,0,0,0,0,0,0
30567,5,8,7,0,0,0,0,0,0,0,0,0,0,0,0
30576,5,7,5,0,0,0,0,0,0,0,0,0,0,0,0
30577,5,7,5,0,0,0,0,0,0,0,0,0,0,0,0
30578,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0
30579,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0
30580,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0
30581,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
30582,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
30584,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
30585,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0
30587,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0
30589,5,7,5,0,0,0,0,0,0,0,0,0,0,0,0
30590,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0
30592,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0
30594,5,5,6,0,0,0,0,0,0,0,0,0,0,0,0
30595,5,6,7,0,0,0,0,0,0,0,0,0,0,0,0
30596,5,6,7,0,0,0,0,0,0,0,0,0,0,0,0
30597,5,7,6,0,0,0,0,0,0,0,0,0,0,0,0
30598,5,7,6,0,0,0,0,0,0,0,0,0,0,0,0
30600,5,8,5,0,0,0,0,0,0,0,0,0,0,0,0
30601,5,8,5,0,0,0,0,0,0,0,0,0,0,0,0
30602,5,8,5,0,0,0,0,0,0,0,0,0,0,0,0
30603,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0
30604,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0
30605,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0
30613,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0
30614,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0
30615,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0
30617,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
30619,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
30621,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
30623,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0
30624,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0
30625,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0
30626,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0
30627,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0
30628,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0
30630,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0
30632,5,8,4,0,0,0,0,0,0,0,0,0,0,0,0
30634,5,8,4,0,0,0,0,0,0,0,0,0,0,0,0
30635,5,8,4,0,0,0,0,0,0,0,0,0,0,0,0
30636,5,8,4,0,0,0,0,0,0,0,0,0,0,0,0
30637,5,8,4,0,0,0,0,0,0,0,0,0,0,0,0
30638,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0
30639,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0
30640,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0
30641,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0
30642,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0
30643,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
30658,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
30660,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0
30661,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0
30663,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
30664,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
30666,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
30668,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0
30670,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0
30671,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0
30672,6,5,4,0,0,0,0,0,0,0,0,0,0,0,0
30674,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0
30675,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0
30677,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0
30678,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0
30679,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0
30680,5,7,6,0,0,0,0,0,0,0,0,0,0,0,0
30681,5,7,5,0,0,0,0,0,0,0,0,0,0,0,0
30682,5,8,5,0,0,0,0,0,0,0,0,0,0,0,0
30684,5,8,5,0,0,0,0,0,0,0,0,0,0,0,0
30685,5,9,5,0,0,0,0,0,0,0,0,0,0,0,0
30686,5,9,5,0,0,0,0,0,0,0,0,0,0,0,0
30687,5,9,5,0,0,0,0,0,0,0,0,0,0,0,0
30688,5,8,5,0,0,0,0,0,0,0,0,0,0,0,0
30689,5,8,4,0,0,0,0,0,0,0,0,0,0,0,0
30696,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
30697,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0
30698,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0
30699,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
30700,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0
30701,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0
30703,5,7,5,0,0,0,0,0,0,0,0,0,0,0,0
30705,5,7,6,0,0,0,0,0,0,0,0,0,0,0,0
30706,5,7,6,0,0,0,0,0,0,0,0,0,0,0,0
30708,5,7,6,0,0,0,0,0,0,0,0,0,0,0,0
30709,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0
30710,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0
30711,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0
30712,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0
30713,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0
30714,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0
30715,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0
30716,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0
30718,5,8,3,0,0,0,0,0,0,0,0,0,0,0,0
30719,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0
30720,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
30721,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
30722,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
30723,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
30731,5,8,7,0,0,0,0,0,0,0,0,0,0,0,0
30732,5,9,7,0,0,0,0,0,0,0,0,0,0,0,0
30733,5,9,7,0,0,0,0,0,0,0,0,0,0,0,0
30734,5,9,7,0,0,0,0,0,0,0,0,0,0,0,0
30736,5,9,7,0,0,0,0,0,0,0,0,0,0,0,0
30737,5,8,6,0,0,0,0,0,0,0,0,0,0,0,0
30739,5,8,5,0,0,0,0,0,0,0,0,0,0,0,0
30740,5,7,5,0,0,0,0,0,0,0,0,0,0,0,0
30742,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0
30743,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0
30744,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0
30745,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
30746,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
30747,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0
30748,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0
30749,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0
30750,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0
30751,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0
30752,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0
30753,6,6,3,0,0,0,0,0,0,0,0,0,0,0,0
30754,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0
30755,6,5,4,0,0,0,0,0,0,0,0,0,0,0,0
30756,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
30757,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0
30765,5,7,6,0,0,0,0,0,0,0,0,0,0,0,0
30766,5,7,5,0,0,0,0,0,0,0,0,0,0,0,0
30767,5,8,5,0,0,0,0,0,0,0,0,0,0,0,0
30768,5,8,5,0,0,0,0,0,0,0,0,0,0,0,0
30770,5,8,5,0,0,0,0,0,0,0,0,0,0,0,0
30772,5,8,5,0,0,0,0,0,0,0,0,0,0,0,0
30774,5,8,6,0,0,0,0,0,0,0,0,0,0,0,0
30776,5,7,6,0,0,0,0,0,0,0,0,0,0,0,0
30777,5,7,6,0,0,0,0,0,0,0,0,0,0,0,0
30778,5,7,6,0,0,0,0,0,0,0,0,0,0,0,0
30780,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0
30781,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0
30783,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0
30784,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0
30785,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0
30786,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0
30787,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0
30788,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0
30790,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0
30791,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0
30792,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0
30793,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0
30794,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0
30795,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0
30802,5,9,4,0,0,0,0,0,0,0,0,0,0,0,0
30803,5,9,3,0,0,0,0,0,0,0,0,0,0,0,0
30804,5,8,3,0,0,0,0,0,0,0,0,0,0,0,0
30805,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0
30806,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0
30808,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0
30810,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0
30812,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0
30814,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0
30815,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0
30817,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0
30819,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0
30821,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0
30822,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0
30823,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0
30824,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0
30825,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0
30826,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0
30828,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0
30829,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0
30830,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0
30831,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0
30832,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0
30833,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0
30840,5,6,7,0,0,0,0,0,0,0,0,0,0,0,0
30841,5,6,7,0,0,0,0,0,0,0,0,0,0,0,0
30842,5,5,7,0,0,0,0,0,0,0,0,0,0,0,0
30843,5,5,7,0,0,0,0,0,0,0,0,0,0,0,0
30846,5,4,7,0,0,0,0,0,0,0,0,0,0,0,0
30848,5,4,6,0,0,0,0,0,0,0,0,0,0,0,0
30850,5,3,6,0,0,0,0,0,0,0,0,0,0,0,0
30852,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0
30853,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0
30855,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0
30856,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0
30857,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0
30859,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0
30861,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0
30862,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
30863,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
