0,0,0,0,0,0,0,0,0
519754,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0
519755,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0
519756,5,7,5,0,0,0,0,0,0,0,0,0,0,0,0
519757,5,8,5,0,0,0,0,0,0,0,0,0,0,0,0
519758,5,8,5,0,0,0,0,0,0,0,0,0,0,0,0
519759,5,8,4,0,0,0,0,0,0,0,0,0,0,0,0
519760,5,8,4,0,0,0,0,0,0,0,0,0,0,0,0
519761,6,8,4,0,0,0,0,0,0,0,0,0,0,0,0
519779,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0
519780,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
519781,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
519783,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
519785,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
519786,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0
519788,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0
519789,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0
519790,5,8,3,0,0,0,0,0,0,0,0,0,0,0,0
519791,5,8,3,0,0,0,0,0,0,0,0,0,0,0,0
519793,5,9,2,0,0,0,0,0,0,0,0,0,0,0,0
519794,6,9,3,0,0,0,0,0,0,0,0,0,0,0,0
519796,6,8,3,0,0,0,0,0,0,0,0,0,0,0,0
519797,6,8,3,0,0,0,0,0,0,0,0,0,0,0,0
519798,6,8,3,0,0,0,0,0,0,0,0,0,0,0,0
519799,6,7,3,0,0,0,0,0,0,0,0,0,0,0,0
519800,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0
519801,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0
519803,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0
519804,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0
519805,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0
519806,5,7,5,0,0,0,0,0,0,0,0,0,0,0,0
519807,5,8,5,0,0,0,0,0,0,0,0,0,0,0,0
519808,5,9,6,0,0,0,0,0,0,0,0,0,0,0,0
519815,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0
519816,6,7,4,0,0,0,0,0,0,0,0,0,0,0,0
519817,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0
519818,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0
519819,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
519821,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
519823,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0
519825,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
519826,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
519828,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
519829,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
519830,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0
519832,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0
519833,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0
519834,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0
519835,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0
519836,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0
519837,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0
519838,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0
519839,5,4,6,0,0,0,0,0,0,0,0,0,0,0,0
519840,5,5,6,0,0,0,0,0,0,0,0,0,0,0,0
519841,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0
519842,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0
